Entity Name	Type	Tag
St. Anno of Cologne		FALSE
St. Barlaam and St. Josafat	story of Buddhist christianised	Person
St. Barsauma (Barsamo	"Brassamus), and monastery of"	FALSE
St. Blasius (Blaise	Church at Sivas	FALSE
St. Brandon		FALSE
St. Buddha		FALSE
St. Epiphanius		FALSE
St. George	"Church of, in Sivas"	FALSE
St. George	at Quilon	FALSE
St. Helena		FALSE
St. James’ Shrine	Gallicia	FALSE
St. John the Baptist	"Church of, in Samarkand"	FALSE
St. John the Baptist	DASH Major Oliver	FALSE
St. Leonard’s Convent in Georgia	and the fish miracle	FALSE
St. Lewis	his campaign on the Nile	Person
St. Lewis		FALSE
St. Martin	"Vivien de, Map"	FALSE
St. Mary’s Island	Madagascar	FALSE
St. Matthew	Monastery near Mosul	FALSE
St. Matthew’s Gospel	story of the Magi	FALSE
St. Nina		FALSE
St. Sabba’s at Acre		FALSE
St. Thomas	his shrine in India	Person
St. Thomas	"his murderers, and their hereditary curse"	Person
St. Thomas	story of his death	Person
St. Thomas	tradition of his preaching in India	Person
St. Thomas	the Apostle	FALSE
St. Thomas	reverenced by Saracens and heathen	FALSE
St. Thomas	miracles in India	FALSE
St. Thomas	translation of remains to Edessa	FALSE
St. Thomas	King Gondopharus of legend a real king	FALSE
St. Thomas	Roman Martyrology	FALSE
St. Thomas	the localities	FALSE
St. Thomas	alleged discovery of reliques	FALSE
St. Thomas	the Cross	FALSE
St. Thomas	church ascribed to	FALSE
St. Thomas	in Abyssinia	FALSE
St. Thomas’s Isle		FALSE
St. Thomas’s Isle	DASH Mounts	FALSE
Stack	"E., visits Kuh Banán"	FALSE
Star Chart		FALSE
Star of Bethlehem	traditions about	FALSE
Steamers on Yangtse-kiang		FALSE
Steel mines at Kermán		FALSE
Steel mines at Kermán	in Chingintalas	FALSE
Steel mines at Kermán	Indian	FALSE
Steel mines at Kermán	Asiatic view of	FALSE
Stefani	Signor	FALSE
Stein	"Dr. M.A., on Sorcery in Kashmir"	FALSE
Stein	on Paonano Pao	FALSE
Stein	on Pamirs	FALSE
Stein	on site of Pein	FALSE
Stiens of Cambodia		FALSE
Stirrups	short and long	FALSE
Stitched vessels		FALSE
Stockade erected by Polo’s party in Sumatra		FALSE
Stone	"miracle of the, at Samarkand"	FALSE
Stone	DASH the green	FALSE
Stone	DASH towers in Chinese cities	FALSE
Stone	DASH umbrella column	FALSE
Stones giving invulnerability		FALSE
Suákin		FALSE
Submersion of part of Ceylon		FALSE
Subterraneous irrigation		FALSE
Suburbs of Cambaluc		FALSE
Subutai	Mongol general	FALSE
Su-chau (Suju		FALSE
Su-chau (Suju	plan of	FALSE
Suchnan River		FALSE
Sudarium	the Holy	FALSE
Sugar	Bengal	FALSE
Sugar	manufactured	FALSE
Sugar	art of refining	FALSE
Sugar	of Egypt and China	FALSE
Suh-chau (Sukchur)		FALSE
Suicides before an idol		FALSE
Sukchur	province Sukkothai	FALSE
Sukkothai		FALSE
Sukkothai	"Suklát, broadcloth"	FALSE
Sukum Kala’		FALSE
Suleiman	Sultan	FALSE
Sulphur and quicksilver	potion of longevity	FALSE
Sultan Shah	of Badakhshan	FALSE
Sultaniah	Monument at (See Soltania.)	FALSE
Sumatra	Ibn Batuta there	Person
Sumatra	city and kingdom of (Samara for Samatva)	Location
Sumatra	Samudra	FALSE
Sumatra	legend of origin	FALSE
Sumatra	its position	FALSE
Sumatra	latest mention of	FALSE
Sumatra	wine-pots	FALSE
Sumatra (Java the Less		FALSE
Sumatra (Java the Less	"described, its kingdoms"	FALSE
Sumatra (Java the Less	circuit	FALSE
Sumbawa		FALSE
Summers	Professor	FALSE
Sumutala	"Sumuntala, see Sumatra"	FALSE
Sun and moon	trees of the	FALSE
Sundar Fúlát (Pulo Condore Group)		FALSE
Sundara Pandi Devar	his death	Person
Sundara Pandi Devar	"Sondar Bandi Davar, king in Ma’bar"	FALSE
Sundara Pandi Devar	Dr. Caldwell’s views about	FALSE
Sung	a native dynasty reigning in S. China till Kúblái’s conquest	FALSE
Sung	"their paper-money, effeminacy"	FALSE
Sung	cremation	FALSE
Sung	Kúblái’s war against	FALSE
Sung	end of them	FALSE
Sunnis and Shias		FALSE
Suolstan (Shulistan	a kingdom in Persia	FALSE
Superstitions in Tangut	the devoted sheep or ram (Tengri Tockho)	FALSE
Superstitions in Tangut	the dead man’s door	FALSE
Superstitions in Tangut	as to chance shots	FALSE
Superstitions in Tangut	in Carajan	FALSE
Superstitions in Tangut	devil-dancing	FALSE
Superstitions in Tangut	property of the dead	FALSE
Superstitions in Tangut	Sumatran	FALSE
Superstitions in Tangut	Malabar	FALSE
Superstitions in Tangut	as to omens	FALSE
Sur–Raja		FALSE
Survival	instances of	FALSE
Sushun	"Regent of China, execution of"	FALSE
Su-tásh	the Jadek	FALSE
Suttees in S. India		FALSE
Suttees in S. India	of men	FALSE
Suttees in S. India	"Svastika, sacred symbol of the Bonpos"	FALSE
Swans	"wild, at Chagan–Nor"	FALSE
Swat	DASH River	Location
Swat		FALSE
Swi-fu		FALSE
Sword blades of India		FALSE
Syghinan	see Shighnan	FALSE
Sykes	Major P. Molesworth	FALSE
Sylen (Ceylon)		FALSE
Symbolical messages	Scythian and Tartar	FALSE
Syrian Christians		FALSE
Syrian Christians	"Syrrhaptes Pallasii, see Barguerlac"	FALSE
Sze-ch’wan (Ch’eng-tu		FALSE
Sze-ch’wan (Ch’eng-tu	aborigines	FALSE
Sze-ch’wan (Ch’eng-tu		FALSE
Szechényi	Count	FALSE
Táki-uddin	Abdu-r Rahmán	FALSE
Tánasi cloth		FALSE
Tánkíz Khan	applied to Chinghiz	FALSE
Tásh Kurgán		FALSE
Ta Tsing River		FALSE
Tabashir		FALSE
Tabbas		FALSE
Table of the Great Khan		FALSE
Tables	how disposed at Mongol feasts	FALSE
Tablet	"Emperor’s, adored with incense"	FALSE
Tablets of Authority	Golden (Páizah)	FALSE
Tablets of Authority	presented by Khan to Polos	FALSE
Tablets of Authority	lion’s head and gerfalcon	FALSE
Tablets of Authority	"bestowed on distinguished captains, inscription"	FALSE
Tablets of Authority	cat’s head	FALSE
Tablets of Authority	granted to governors of different rank	FALSE
Tablets of Authority	DASH worshipped by Cathayans	FALSE
Tabriz (Tauris)		FALSE
Tachindo	see Ta-ts’ien-lu	FALSE
Tacitus	"Claustra Caspiorum, Pass of Derbend"	FALSE
Tactics	Tartar	FALSE
Tacuin		FALSE
Tadinfu		FALSE
Taeping	"or Taiping, Sovereigns’ effeminate customs"	FALSE
Taeping Insurrection and Devastations		FALSE
Taffetas		FALSE
Taft	"near Yezd, turquoise at"	FALSE
Tafurs		FALSE
Tagachar		FALSE
Tagaung		FALSE
Tagharma Pass		FALSE
Taghdúngbásh River		FALSE
Taianfu (T’ai-yuan-fu	king of N. China	Person
Taiani		FALSE
Taican	see Talikan	FALSE
Taichau (Tigu)		FALSE
Taidu	"Daitu, Tatu, Kúblái’s new city of Cambaluc"	Location
Taikung	see Tagaung	FALSE
Tailed men	elsewhere	Person
Tailed men	in Sumatra	FALSE
Tailed men	English	FALSE
Tailors	none in Maabar	FALSE
Taimúni tribe		FALSE
Taiting-fu (Tadinfu	or Yenchau	FALSE
Taitong-fu	see Tathung	FALSE
Tai-tsu	Emperor	FALSE
Tajiks of Badakhshan	great topers	FALSE
Takfúr		FALSE
Takhtapul		FALSE
Takla–Makan		FALSE
Talains		FALSE
Talas River		FALSE
Tali	gold mines	FALSE
Talifu (Carajan)		FALSE
Talikan	Thaikan (Taican)	FALSE
Tallies	record by	FALSE
Tamarind	pirates use of	FALSE
Tamerlan		FALSE
Tana (Azov	"DASH near Bombay, kingdom of"	Location
Tana (Azov)		FALSE
Tana–Maiambu		FALSE
Tana–Malayu		FALSE
Tanduc	see Tenduc	FALSE
Tangnu Oola	branch of Altai	FALSE
Tangut province	"Chinese Si Hia, or Ho Si"	FALSE
Tangut province	five invasions of	FALSE
Tangutan	term applied to Tibetan speaking people round the Koko-nor	FALSE
Tanjore		FALSE
Tanjore	Suttee at	FALSE
Tanjore	Pagoda at	FALSE
Tanjore	fertility of	FALSE
Tanpiju (Shaohing?)		FALSE
Tantras	"Tantrika, Tantrists"	FALSE
Tao-lin	a Buddhist monk	Person
Tao-sze (Taossé	sect	FALSE
Tao-sze (Taossé	female idols of the	FALSE
Ta-pa-Shan range		FALSE
Taprobana	mistakes about	FALSE
Taríkh-i-Rashídí		FALSE
Tarakai		FALSE
Tarantula		FALSE
Tarantula	Tarcasci	FALSE
Tarem	or Tarum	FALSE
Tares of the parable		FALSE
Tarmabala	Kúblái’s grandson	FALSE
Tarmabala	"Tarok, Burmese name for Chinese"	FALSE
Tarok Man and Tarok Myo		FALSE
Tartar language		FALSE
Tartar language	"on Tartar, its correct form"	FALSE
Tartar language	misuse by Ramusio	FALSE
Tartars	his successors	Person
Tartars	"conquerors of China, history of"	Person
Tartars	excellence in archery	Person
Tartars		FALSE
Tartars	different characters used by	FALSE
Tartars	identified with Gog and Magog	FALSE
Tartars	ladies	FALSE
Tartars	their first city	FALSE
Tartars	"original country, tributary to Prester John"	FALSE
Tartars	revolt and migration	FALSE
Tartars	earliest mention of the word	FALSE
Tartars	make Chinghiz their king	FALSE
Tartars	their customs and religion	FALSE
Tartars	houses	FALSE
Tartars	waggons	FALSE
Tartars	chastity of their women	FALSE
Tartars	"polygamy, etc."	FALSE
Tartars	their gods and idols	FALSE
Tartars	their drink (Kumiz)	FALSE
Tartars	cloths	FALSE
Tartars	"arms, horses, and war customs"	FALSE
Tartars	military organization	FALSE
Tartars	sustenance on rapid marches	FALSE
Tartars	blood-sucking	FALSE
Tartars	portable curd	FALSE
Tartars	tactics in war	FALSE
Tartars	degeneracy	FALSE
Tartars	administration of justice	FALSE
Tartars	laws against theft	FALSE
Tartars	posthumous marriage	FALSE
Tartars	the cudgel	FALSE
Tartars	Rubruquis’ account of	FALSE
Tartars	Joinville’s	FALSE
Tartars	custom before a fight	FALSE
Tartars	want of charity to the poor	FALSE
Tartars	objection to meddling with things pertaining to the dead	FALSE
Tartars	admiration of the Polo mangonels	FALSE
Tartars	employment of military engines	FALSE
Tartars	their cruelties	FALSE
Tartars	arrows	FALSE
Tartars	marriage customs	FALSE
Tartars	DASH in the Far North	FALSE
Tartars	"DASH of the Levant, see Levant"	FALSE
Tartars	"DASH of the Ponent, see Ponent"	FALSE
Tartary cloths		FALSE
Tarungares	tribe	FALSE
Tataríya coins		FALSE
Tathung	or Taitongfu	FALSE
Ta-t’sien-lu	"or Tachindo, Tartsédo"	FALSE
Tattooing		FALSE
Tattooing	artists in	FALSE
Tatu (Taichu	DASH River	Location
Tatu (Taichu)		FALSE
Tatyang Khan (Great King	king of the Naimans	Person
Tauris	see Tabriz	FALSE
Taurizi	Torissi	FALSE
Tawálisi		FALSE
Taxes	"see Customs, Duties"	FALSE
Tchakiri Mondou (Modun	"Tchekmen, thick coarse cotton stuff"	FALSE
Tchakiri Mondou (Modun)		FALSE
Tea trees in E. Tibet		FALSE
Tea-houses at Kingszé		FALSE
Tebet	see Tibet	FALSE
Tedaldo	see Theobald	FALSE
Te–Tsung	Emperor	FALSE
Teeth	custom of casing in gold	FALSE
Teeth	DASH of Adam or of Buddha	FALSE
Teeth	"DASH conservation of, by Brahmans"	FALSE
Tegana		FALSE
Teghele	Atabeg of Lúr	FALSE
Teimur (Temur	Kúblái’s grandson and successor	FALSE
Tekla	Hamainot	FALSE
Tekrit		FALSE
Telingana	see Tilinga	FALSE
Telo Samawe		FALSE
Tembul (Betel	chewing	FALSE
Temkan	Kúblái’s son	FALSE
Temple	connection of Cilician Armenia with Order of	FALSE
Temple	DASH Master of the	FALSE
Temple’s account of the Condor		FALSE
Temujin	see Chinghiz	FALSE
Tenduc	"or Tanduc, plain of"	FALSE
Tenduc	province of	FALSE
Tengri	Supreme deity of Tartars	FALSE
Tennasserim		FALSE
Tennasserim	(Tanasari)	FALSE
Tents	the Khan’s	FALSE
Terebinth		FALSE
Terebinth	of Mamre	FALSE
Terebinth	"Terlán, goshawk"	FALSE
Terra Australis		FALSE
Terra Mountains		FALSE
Thai	Great and Little	FALSE
Thai	race	FALSE
Thaigin		FALSE
Thai-yuanfu (Taianfu	"Thard-wahsh, see Patterns, Beast and Bird"	FALSE
Thai-yuanfu (Taianfu)		FALSE
Theft	Tartar punishment of	FALSE
Theistic worship		FALSE
Thelasar		FALSE
Theobald	or Tedaldo of Piacenza	FALSE
Theobald	chosen Pope as Gregory X.	FALSE
Theobald	sends friars with the Polos and presents	FALSE
Theodorus	king of Abyssinia	Person
Theodosius the Great		FALSE
Theophilus	Emperor of Constantinople	FALSE
Theophilus	DASH missionary	FALSE
Thian Shan		FALSE
Thianté-Kiun		FALSE
Thin l’Evêque	siege of	FALSE
Thin l’Evêque	Thinae of Ptolemy	FALSE
Tholoman	see Coloman	FALSE
Thomas	Edward	FALSE
Thomas	"DASH of Mancasola, Bishop of Samarcand"	FALSE
Thread	Brahmanical	FALSE
Three kingdoms (San–Kwé)		FALSE
Threshold	a great offence to step on the	FALSE
Thurán Shah’s History of Hormuz		FALSE
Thévenot	Travels	FALSE
Tibet (Tebet) province		FALSE
Tibet (Tebet) province	boundary of	FALSE
Tibet (Tebet) province	its acquisition by Mongols	FALSE
Tibet (Tebet) province	organisation under Kúblái	FALSE
Tibet (Tebet) province	dogs of	FALSE
Tibetan language and character		FALSE
Tibetan language and character	origin of the Yue-chi	FALSE
Tibetans		FALSE
Tibetans	superstitions of	FALSE
Tibetans	"and Kashmiris (Tebet and Keshimur), sorceries of"	FALSE
Tibetans	accused of cannibalism	FALSE
Tides in Hang-chau estuary		FALSE
Tierce	"half tierce, etc., hours of"	FALSE
Tiflis		FALSE
Tigado	Castle of	FALSE
Tigers (called lions by Polo		FALSE
Tigers (called lions by Polo	trained to the chase	FALSE
Tigers (called lions by Polo	in Cuncun	FALSE
Tigers (called lions by Polo	in Caindu	FALSE
Tigers (called lions by Polo	Kwei-chau	FALSE
Tigers (called lions by Polo	(See also Lions.)	FALSE
Tigúdar (Acomat Soldan)		FALSE
Tigris River (Volga		FALSE
Tigris River (Volga	at Baghdad	FALSE
Tiju		FALSE
Tiles	enamelled	FALSE
Tiling		FALSE
Tilinga	"Telingana, Tiling, Telenc"	FALSE
Timur of Toumen	chief of the Nikoudrians	FALSE
Timur the Great		FALSE
Timurids	the	FALSE
Ting	10 taels of silver = tael of gold	FALSE
Tinju		FALSE
Tinnevelly		FALSE
Tithe on clothing material		FALSE
Tithing men	Chinese (Pao-kia)	FALSE
Titus	Emperor	FALSE
Tjajya	see Choiach	FALSE
T’ai Tsung	Emperor	FALSE
T’aiching-Kwan		FALSE
T’ang dynasty		FALSE
Toba race		FALSE
Toctai	"king, see Toktai"	FALSE
Tod	Colonel James	FALSE
Toddy	see Wine of Palm	FALSE
Tún	city of E. Persia	Location
Togan		FALSE
Toghontemur	his wail	Person
Toghontemur	last Mongol Emperor	FALSE
Toghrul I		FALSE
Toghrul I	DASH Shah of Kermán	FALSE
Togrul Wang Khan	see Prester John	FALSE
Tokát		FALSE
Toka Tumir		FALSE
Toktai Khan (Toctai	his symbolic message	Person
Toktai Khan (Toctai	Lord of the Ponent)	FALSE
Toktai Khan (Toctai	wars with Noghai	FALSE
Tolan-nur (Dolonnúr)		FALSE
Toleto	"John de, Cardinal Bishop of Portus"	FALSE
Tolobuga		FALSE
Toman (Tuman	"etc.), Mongol word for 10,000"	FALSE
Tongking	Tungking	FALSE
Tooth-relique of Buddha	history of	Person
Tooth-relique of Buddha		FALSE
Torchi	"Dorjé, Kúblái’s first-born"	FALSE
Tornesel		FALSE
Toro River		FALSE
Torshok		FALSE
Torture by constriction in raw hide		FALSE
Torture by constriction in raw hide	"Toscaul, toskáúl (toscaol), watchman"	FALSE
T’sang-chau		FALSE
T’sang-chau	T’siang-kiun (‘General’)	FALSE
T’sien T’ang River		FALSE
T’sien T’ang River	bore in	FALSE
T’si-nan-fu (Chinangli)		FALSE
T’sing-chau		FALSE
T’sing-ling range		FALSE
T’si-ning-chau		FALSE
Tournefort	on cold at Erzrum	FALSE
Tower and Bell Alarm at Peking		FALSE
Tower and Bell Alarm at Peking	at Kinsay	FALSE
Toyan (Tathung?)		FALSE
Trade at Layas	with Esher	Person
Trade at Layas		FALSE
Trade at Layas	by Baghdad	FALSE
Trade at Layas	at Tauris	FALSE
Trade at Layas	at Cambaluc	FALSE
Trade at Layas	in Shan-si	FALSE
Trade at Layas	on the Great Kiang	FALSE
Trade at Layas	at Chinangli	FALSE
Trade at Layas	at Sinju Matu	FALSE
Trade at Layas	Kinsay	FALSE
Trade at Layas	Fu-chau	FALSE
Trade at Layas	Zayton	FALSE
Trade at Layas	Java	FALSE
Trade at Layas	Malaiur	FALSE
Trade at Layas	Cail	FALSE
Trade at Layas	Coilum	FALSE
Trade at Layas	Melibar	FALSE
Trade at Layas	Tana	FALSE
Trade at Layas	Cambaet	FALSE
Trade at Layas	Kesmacoran	FALSE
Trade at Layas	Socotra	FALSE
Trade at Layas	DASH of India with Hormuz	FALSE
Trade at Layas	with Egypt by Aden	FALSE
Trade at Layas	with Dofar	FALSE
Trade at Layas	with Calatu	FALSE
Trades in Manzi	alleged to be hereditary	Person
Trades in Manzi	Tramontaine	FALSE
Transmigration		FALSE
Traps for fur animals		FALSE
Travancore		FALSE
Travancore	Rajas of	FALSE
Treasure of Maabar kings		FALSE
Trebizond		FALSE
Trebizond	"Emperors of, and their tails"	FALSE
Trebuchets		FALSE
Trees	of the Sun and Moon	FALSE
Trees	superstitions about	FALSE
Trees	by the highways	FALSE
Trees	camphor	FALSE
Trees	producing wine	FALSE
Trees	producing flour (sago)	FALSE
Trees	Tregetoures	FALSE
Trench	Archbishop	FALSE
Trevisano	Azzo	FALSE
Trevisano	"DASH Marc’ Antonio, Doge"	FALSE
Trincomalee		FALSE
Tringano		FALSE
Trinkat	"‘Trusty lieges,’ devoted comrades of king of Maabar"	Person
Trinkat		FALSE
Tsin-tsun		FALSE
Tsiuan-chau	"T’swanchau, see Zayton"	FALSE
Tsongkhapa	Tibetan Reformer	FALSE
Ts’uan-chou	see Zayton	FALSE
Tsukuzi in Japan		FALSE
Tsung-ngan-hien		FALSE
Tsushima	Island	FALSE
Tu T’song	Sung Emperor of China	FALSE
Tuan	"Prince, chief of the Boxers"	FALSE
Tuan	"Tuc, tuk, tugh, commanders of 100,000, horse-tail or yak-tail"	FALSE
Tuan	standard	FALSE
Tudai	Ahmad Khan’s wife	FALSE
Tudai–Mangku (Totamangu or Totamangul)		FALSE
Tu-fan	ancient name of Tibet	FALSE
Tughan	"Tukan, Kúblái’s son"	FALSE
Tughlak Shah	of Delhi (a Karaunah)	FALSE
Tuktuyai Khan		FALSE
Tu-ku-hun		FALSE
Tuli	"or Tulin, fourth son of Chinghiz"	Person
Tuman	see Toman	FALSE
Tumba	Angelo di	FALSE
Tumba	Marco di	FALSE
Tung-chau (Tinju)		FALSE
Tung-hwang-hien	ancient Shachau	FALSE
Tung-kwan	fortress of the Kin sovereigns	FALSE
Tung-kwan	Tung-lo (Kumiz)	FALSE
Tung-‘an in Fokien		FALSE
Tung-‘an in Fokien	"Tungani, or Converts, Mahomedans in N. China and Chinese Turkestan"	FALSE
Tunguses		FALSE
Tunny fish		FALSE
Tun-o-kain (Tunocain	kingdom of Persia	Location
Turbit (radex Turpethi)		FALSE
Turcomania (Anatolian Turkey)		FALSE
Turgaut	day-watch	FALSE
Turkey	Great (Turkestan)	FALSE
Turkistan chiefs send mission to kings of India		FALSE
Turkmans and Turks	distinction between	FALSE
Turkmans and Turks	horses	FALSE
Turks	ancient mention of	FALSE
Turks	friend of Polo’s	FALSE
Turks	and Mongols	FALSE
Turmeric		FALSE
Turner	"Lieutenant Samuel, describes Yak of Tartary"	FALSE
Turquans	Turkish horses	FALSE
Turquoises in Kermán		FALSE
Turquoises in Kermán	in Caindu	FALSE
Turtle doves		FALSE
Turumpak	Hormuz	FALSE
Tutia (Tutty	preparation of	FALSE
Tuticorin		FALSE
Tver		FALSE
Twelve	a favourite round number	FALSE
Twelve	DASH Barons over Khan’s Administration	FALSE
Twigs or arrows	divination by	FALSE
Tylor	"Dr. E.B., on Couvade"	FALSE
Tyuman		FALSE
Tyunju	porcelain manufacture	FALSE
Tzarev		FALSE
Tzaritzyn		FALSE
Tzaritzyn		FALSE
Ucaca (Ukak	"Ukek, Uwek)"	FALSE
Ucaca (Ukak	"Ukák of Ibn Batuta, a different place"	FALSE
Uch-baligh		FALSE
Uch–Multán		FALSE
Udoe country		FALSE
Udong		FALSE
Udyána		FALSE
Ughuz	legend of	FALSE
Uighúr character	parent of present Mongol writing	FALSE
Uighúrs	the	FALSE
Uiraca		FALSE
Uirad	see Oirad	FALSE
Ujjain	legend of	FALSE
Ujjain	(Ozene)	FALSE
Ukak. (See Ucaca.)		FALSE
Ulakhai		FALSE
Ulan Muren (Red River)		FALSE
Ulatai (Oulatay)	Tartar envoy from Persia	FALSE
Ulús	the	FALSE
Ulugh Bagh	on Badakhshan border	FALSE
Ulugh Bagh	DASH Mohammed	FALSE
U-man and Pe-man (Black and White Barbarians)		FALSE
Umbrellas		FALSE
Unc Can (Aung Khan)	see Prester John	FALSE
Ung (Ungkút	Tartar tribe.	FALSE
Ungrat (Kungurat)	Tartar tribe	FALSE
Unicorn (Rhinoceros)	in Burma	FALSE
Unicorn (Rhinoceros)	Sumatra	FALSE
Unicorn (Rhinoceros)	legend of Virgin and	FALSE
Unicorn (Rhinoceros)	horns of	FALSE
Unken	City	FALSE
Unlucky hours		FALSE
U-nya-Mwezi superstition		FALSE
Urduja	Princess	FALSE
Uriangkadai		FALSE
Uriangkút (Tunguses)		FALSE
Urianhai	the	FALSE
Urumtsi		FALSE
Urzú		FALSE
Uspenskoye (called also Bolgarskoye)		FALSE
Uttungadeva	king of Java	Person
Uwek	see Ucaca	FALSE
Uzbeg Khan of Sarai		FALSE
Uzbegs of Kunduz		FALSE
Uzun Tati	"coins, Chinese porcelain from"	FALSE
Uzun Tati		FALSE
Vámbéry	Prof. Hermann	Person
Vair	the fur and animal	FALSE
Vair	DASH as an epithet of eyes	FALSE
Valaghir district		FALSE
Van Lake		FALSE
Vanchu (Wangchu)	conspires with Chenchu against Ahmad	FALSE
Varaegian	Varangian	FALSE
Varaha Mihira	astronomer	FALSE
Vardoj River		FALSE
Vardoj River	Varini	FALSE
Varsach	or Mashhad River	Location
Varsach	Vasmulo	FALSE
Varsach	Vateria Indica	FALSE
Veil of the Temple	[Greek: péplos babylónios]	FALSE
Vellalars		FALSE
Venádan	title of king of Kaulam	Person
Venetians	factory at Soldaia	FALSE
Venetians	expelled from Constantinople	FALSE
Venice		FALSE
Venice	return of Polos to	FALSE
Venice	its exaltation after Latin conquest of Constantinople	FALSE
Venice	its nobles	FALSE
Venice	Polo’s mansion at	FALSE
Venice	galleys	FALSE
Venice	archives at	FALSE
Venice	articles brought from East by Marco to	FALSE
Ventilators at Hormuz		FALSE
Verlinden	Belgian missionary	FALSE
Verlinden	Verniques	FALSE
Verlinden	Verzino Colombino. (See also Brazil.)	FALSE
Vessels	war	FALSE
Vessels	stitched of Kermán ([Greek: ploiária rhaptá])	FALSE
Vessels	(See also Ships.)	FALSE
Vial	"Paul, French missionary"	FALSE
Vijayanagar		FALSE
Vikramajit	legend of	FALSE
Vikrampúr		FALSE
Villard de Honnecourt	Album of	FALSE
Vincent of Beauvais		FALSE
Vincenzo	P	FALSE
Vineyards	in Taican	FALSE
Vineyards	Kashgar	FALSE
Vineyards	Khotan	FALSE
Vineyards	in N. China	FALSE
Vinson	"Prof., on Couvade"	FALSE
Virgin of Cape Comorin		FALSE
Visconti	"Tedaldo, or Tebaldo, see Theobald of Piacenza"	FALSE
Vissering	on Chinese Currency	FALSE
Vochan (Unchan)	battle there	Person
Vochan (Unchan)	Yungchan)	FALSE
Vokhan	see Wakhán	FALSE
Volga	called Tigris	FALSE
Vos	Belgian Missionary	FALSE
Vughin		FALSE
Vuju in Kiangnan		FALSE
Vuju in Kiangnan	DASH in Chekiang	FALSE
Vuju in Kiangnan		FALSE
Wadoe tribe		FALSE
Wakf		FALSE
Wakhán (Vokhan	DASH Mountains	Location
Wakhán (Vokhan	dialect	FALSE
Wakhijrui Pass	see Wakhjír Pass	FALSE
Wakhjír Pass		FALSE
Wakhsh	branch of the Oxus	FALSE
Wakhtang II	king of Georgia	Person
Walashjird		FALSE
Wall of Alexander (or Caucasian)	DASH of Gog and Magog (i.e. China)	FALSE
Wallachs		FALSE
Walnut-oil		FALSE
Wami River		FALSE
Wami River	"Wang, Chinese silk"	FALSE
Wang	king of Djungar	Person
Wangchu	see Vanchu	FALSE
Wapila		FALSE
War vessels	Chinese	FALSE
Warangol Ku		FALSE
Warangs		FALSE
Warner	Dr	FALSE
Wassáf	account of taking of Siang-yang	Person
Wassáf	the historian	Person
Wassáf	his character of the Karaunahs	Person
Wassáf	his style	Person
Wassáf	extract from his history	Person
