chapterNo	chapterTitle	sectionNo	sectionTitle	sentenceNo	sentence	Polo Location	Person	Location	Travel verbs	Narrate verbs	Travel Verb Phrases	Travel Noun Phrases	Travel Phrases	Travelled Location
1	PART 1	46	On their Wars, and the Order of their Armies	650	Often, when necessary, one of them will remain a month without any food, except the milk of a mare and the flesh of animals killed by him in hunting, his horse feeding on the grass, without his needing to bring barley or straw.				remain,killed,feeding,needing,bring	remain,killed,feeding,needing,bring	remain a month without any food , except the milk of a mare and the flesh of animals killed by him in hunting , his horse feeding on the grass , without his needing to bring barley or straw,killed by him in hunting , his horse feeding on the grass,feeding on the grass,needing to bring barley or straw,bring barley or straw	a month,any food,a mare,animals killed by him in hunting , his horse feeding on the grass , without his needing to bring barley or straw,him,the grass,barley or straw		
1	PART 1	46	On their Wars, and the Order of their Armies	651	He is very obedient to his master, and when necessary will remain the whole night armed on horseback.				remain,armed	remain,armed	remain the whole night armed on horseback,armed on horseback	the whole night armed on horseback,horseback		
1	PART 1	46	On their Wars, and the Order of their Armies	652	They are the men in the world most capable of enduring fatigue and trouble, subsisting at the least expense, and best fitted for conquering lands and kingdoms.				enduring,subsisting,fitted,conquering	enduring,subsisting,fitted,conquering	enduring fatigue and trouble , subsisting at the least expense,subsisting at the least expense,fitted for conquering lands and kingdoms,conquering lands and kingdoms	fatigue and trouble,the least expense,lands and kingdoms		
1	PART 1	46	On their Wars, and the Order of their Armies	653	They arrange their armies in the following manner.				following	following	following manner.			
1	PART 1	46	On their Wars, and the Order of their Armies	654	When a Tartar lord goes to war, he has with him 100,000 men.									
1	PART 1	46	On their Wars, and the Order of their Armies	655	He places a chief over every ten, every hundred, every thousand, every ten thousand, so that each officer, even the commander of the hundred thousand, has to deal only with ten persons;				deal	deal	deal only with ten persons			
1	PART 1	46	On their Wars, and the Order of their Armies	656	for he gives his orders to the chiefs of ten thousand, they to those of one thousand, they to those of a hundred ; 									
1	PART 1	46	On their Wars, and the Order of their Armies	657	and thus every man answers to his captain.									
1	PART 1	46	On their Wars, and the Order of their Armies	658	The hundred thousand is called a tut, and ten thousand a toman.				called	called	called a tut , and ten thousand a toman	a tut , and ten thousand a toman		
1	PART 1	46	On their Wars, and the Order of their Armies	659	When the armies are marching through plains and mountains, they send 200 men two days in advance, also behind and on each side, so that they cannot he attacked by surprise.				marching,attacked	marching,attacked	marching through plains and mountains,attacked by surprise	plains and mountains,surprise		
1	PART 1	46	On their Wars, and the Order of their Armies	660	And when they are marching a long way they carry no baggage, but merely two large leathern bags, in which they put their milk, and a little earthen pot for cooking their victuals.				marching,cooking	marching,cooking	marching a long way,cooking their victuals	a long way,their victuals		
1	PART 1	46	On their Wars, and the Order of their Armies	661	They take a small tent, under which they remain during rain.									
1	PART 1	46	On their Wars, and the Order of their Armies	662	And I tell you also, that when necessary they ride full ten days without food, and without lighting a fire; 				lighting	lighting	lighting a fire	a fire		
1	PART 1	46	On their Wars, and the Order of their Armies	663	but piercing a vein of their horse, they drink his blood.				piercing	piercing	piercing a vein of their horse	a vein of their horse		
1	PART 1	46	On their Wars, and the Order of their Armies	664	They have likewise their milk dried into a species of paste, which, when about to use, they stir till it becomes liquid and can be drunk.				dried,use,be	dried,use,be	dried into a species of paste , which , when about to use , they stir till it becomes liquid and can be drunk,use,becomes liquid,be drunk	a species of paste , which , when about to use , they stir till it becomes liquid,I		
1	PART 1	46	On their Wars, and the Order of their Armies	665	When they go to battle with their enemies, they conquer in this manner: they apparently betake themselves to a shameful flight, for they have so trained their horses that they turn round and round like dogs.				trained	trained	trained their horses that they turn round and round like dogs	their horses		
1	PART 1	46	On their Wars, and the Order of their Armies	666	And when they are fleeing and hotly pursued, they fight as well as when they face the enemy ; 				fleeing,pursued	fleeing,pursued	fleeing and hotly pursued,pursued , they fight as well as when they face the enemy ;			
1	PART 1	46	On their Wars, and the Order of their Armies	667	for in their swiftest flight they wheel about and discharge their arrows, which kill both men and horses of the opposite army, who, when they think their adversaries discomfited and vanquished, fall themselves one after the other.				discharge,vanquished	discharge,vanquished	discharge their arrows,vanquished	their arrows,I		
1	PART 1	46	On their Wars, and the Order of their Armies	668	When the Tartars have thus made a great slaughter, they turn and rush on so violently, that they soon gain a complete triumph.				made,gain	made,gain	made a great slaughter,gain a complete triumph	a great slaughter,a complete triumph		
1	PART 1	46	On their Wars, and the Order of their Armies	669	All that I have told you here applies to the genuine Tartars ; 				told	told	told you here	you		
1	PART 1	46	On their Wars, and the Order of their Armies	670	but they are now much altered ; 				altered	altered	altered	I		
1	PART 1	46	On their Wars, and the Order of their Armies	671	those who live in Cathay have adopted the manners and customs of the idolaters ; 			Cathay	adopted	adopted	adopted the manners and customs of the idolaters	the manners and customs of the idolaters		
1	PART 1	46	On their Wars, and the Order of their Armies	672	those in the Levant imitate the Saracens.			Levant	imitate	imitate	imitate the Saracens	the Saracens		
