chapter No	chapter Title	section No	section Title	sentence No	sentence
1	part1	80	Of the City of Fu-gui	937	It is also near the port of Zai-tun on the ocean, whither come many ships from Hindostan with much merchandise ; and they ascend by the great river to Fu-gui.
1	part1	80	Of the City of Fu-gui	938	The people have abundance of all things necessary for subsistence ; fine gardens, with good fruit ; and the city is wonderfully well ordered in all respects.
1	part1	80	Of the City of Fu-gui	939	But we will now go on to other matters.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	940	When one departs from Fu-gui, passes the river, and goes five days south-east, he finds cities and castles, where there is abundance of all things, woods, birds, and beasts, with the tree which bears camphor.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	941	The people are all idolaters, under the great khan and the jurisdiction of Fu-gui.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	942	At the end of the five days he finds a city called Zai-tun,which is a noble port, where all the ships of India arrive, and for one laden with pepper which comes from Alexandria to be sold throughout Christendom, there go to that city a hundred.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	943	It is one of the two best ports in the world, and the most frequented by merchants and merchandise.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	944	Know, too, that the khan draws thence a large revenue, because all the ships from India pay upon their several kinds of goods, stones, and pearls, ten per cent.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	945	, that is one in ten.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	946	The ships take for their freight, on small merchandise, thirty per cent.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	947	; on pepper, forty-four ; on lignum, aloes, sandalwood, and other bulky articles, forty ; so that merchants, between the freight and the duty, pay a full half of all commodities brought into that port.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	948	Those of this country are all idolaters, and have great abundance of every thing necessary for the human body.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	949	In that province isa city, named Ti-min-gui,where they make the most beautiful cups in the world ; they are of porcelain, and are manufactured in no other part of the earth besides that city; for a Venetian grosso you may purchase three cups of this most elegant ware.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	950	The people of Fu-gui have a language of their own.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	951	Now, I have told you of this kingdom, which is one of the nine, and the great khan draws from it as much duty and revenue as from that of Kin-sai.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	952	We have not told you of the nine kingdoms of Manji, but only of three, Manji, Kin-sai, and Fu-gui, and of these you have heard fully ; but the others I cannot now describe, because it would be too tedious, and our book has not yet treated of other things which I wish to write about ; for I have to tell you of the Indians, who are well worthy of being known.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	953	Their country contains many wonderful things found in none of the other parts of the world, which it will be good and profitable to write.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	954	And, I assure you, Marco remained so long in  India, and saw so much of its produce, customs, and merchandise, that no man could better tell the truth.
1	part1	81	Of the most noble Port of Zai-tun, and of Ti-min-gui	955	Therefore I will put them in writing, precisely as Messer Marco truly said them to me.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	956	The great khan, lord of lords, named Kublai, is of a fine middle size, neither too tall nor too short; he has a beautiful fresh complexion, and well-proportioned limbs.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	957	His colour is fair and vermeil like the rose, his eyes dark and fine, his nose well formed and placed.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	958	He has four ladies, who always rank as his wives ; and the eldest son, born to him by one of them, succeeds as the rightful heir of the empire.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	959	They are named empresses ; each bears his name, and holds a court of her own; there is not one who has not 300 beautiful maidens, with eunuchs, and many other male and female attendants, so that some of the courts of these ladies contain 10,000 persons; and when he wishes to visit any one, he makes her come to his apartment, or sometimes goes to hers.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	960	He maintains also a number of concubines.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	961	There is a race of Tartars who are called Migrat or Ungrat,and are a very handsome people.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	962	From them are selected 100 girls,t the most beautiful in all their country, who are conducted to court.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	963	He makes them be guarded by the ladies of the palace ; and they are examined if they have a sweet breath, and be sound in all their limbs.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	964	Those that are approved in every respect wait upon their great lord in the following order: six of them attend every three days, then other six come in their place, and so on throughout the year.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	965	It may be asked, if the people of this province do not feel aggrieved by having their children thus forcibly taken away.
1	part1	9	The Person of Kublai—His Wives, Concubines, and Sons	966	Assuredly not: on the contrary, they regard it asa favour and an honour; and the fathers feel highly gratified when their daughters are thus selected.
