# CSV-File created with merge-csv.com
# -----------------------------------------------------------

chapterNo	chapterTitle	sectionNo	sectionTitle	sentence
3	PART 1	52	Contest between Baidu and Ghazan	In two days Casan came up, and immediately a battle began, most bloody and desperate ; but it was vain for Baidu to struggle, since, as soon as the contest commenced, many of his men went over and fought on the side of his opponent.
3	PART 1	52	Contest between Baidu and Ghazan	He was accordingly discomfited, and killed.
3	PART 1	52	Contest between Baidu and Ghazan	Casan, thus victorious, immediately marched to court and assumed the sovereignty, when all the barons paid him homage and obedience ; and this was in the year 1294.
3	PART 1	52	Contest between Baidu and Ghazan	* Thus have you heard the whole train of affairs from Abaga down to Casan.
3	PART 1	52	Contest between Baidu and Ghazan	You must likewise know that Alau, who conquered Bagdad, and was brother to Kublai, was ancestor to all the princes now named ; for he was the father of Abaga, grandfather of Argon, who was the parent of Casan, now reigning.
3	PART 1	52	Contest between Baidu and Ghazan	Having told you all about these Tartars of the East, I might go on to treat of Great Turkey ; but the truth is, I have done so already, mentioning all the acts of Kaidu, so that I have nothing more to say, and shall therefore now tell you of the provinces and people that lie to the northward.
3	PART 1	53	Of Conci and his Northern Kingdom	In this quarter isa king named Conci.
3	PART 1	53	Of Conci and his Northern Kingdom	He and all his people are Tartars, and adhere to the rudest and most brutal customs of that nation, never having changed since the time of Gengis Khan.
3	PART 1	53	Of Conci and his Northern Kingdom	They have a god of felt, named Nacigai, to whom they also give a wife, calling these two lords of the earth, who guard all their corn, beasts, and landed property ; and when they get any victuals, they anoint with them the mouth of these deities.
3	PART 1	53	Of Conci and his Northern Kingdom	The king is independent, being of the imperial lineage of Gengis, and a near relation of the great khan.
3	PART 1	53	Of Conci and his Northern Kingdom	He has neither cities nor castles, but his people reside in vast plains, diversified with valleys and mountains.
3	PART 1	53	Of Conci and his Northern Kingdom	They are very submissive to him, and he successfully studies to preserve among them peace and union.
3	PART 1	53	Of Conci and his Northern Kingdom	* They have no grain, but live on milk and cattle, which abound, including camels, horses, oxen, sheep, and other animals.
3	PART 1	53	Of Conci and his Northern Kingdom	There are also bears, white all over, and longer than twenty palms, with foxes, large and black ; likewise a great number of sables, whose costly skins I have mentioned as worth each a thousand bezants.
3	PART 1	53	Of Conci and his Northern Kingdom	The rats of Pharaoh are plentiful, and very large, affording food to the people during the whole summer.
3	PART 1	53	Of Conci and his Northern Kingdom	In short, all kinds of wild beasts abound in this savage and.
3	PART 1	53	Of Conci and his Northern Kingdom	trackless region.
3	PART 1	53	Of Conci and his Northern Kingdom	I must also mention, that this king has a country in which horses cannot travel, on account of the numerous lakes and fountains, and the quantity of ice and mud.
3	PART 1	53	Of Conci and his Northern Kingdom	This rugged tract extends thirteen days’ journey, and at the end of each is a post-house to accom modate the messengers, with about forty dogs, almost as large as asses, to convey them from one post to the other.
3	PART 1	53	Of Conci and his Northern Kingdom	As wheeled carriages cannot travel here, they employ sledges, so formed as to move over the surface without sinking ; such, indeed, as are used in this country to convey hay and straw when there is great rain and mud.
3	PART 1	53	Of Conci and his Northern Kingdom	On the sledge is spread a bear’s skin, whereon the messenger sits, and the dogs drag it direct to the following post.
3	PART 1	53	Of Conci and his Northern Kingdom	The guardian mounts a similar carriage, and guides him by the best and nearest way.
3	PART 1	53	Of Conci and his Northern Kingdom	At the next post, they find another relay of sledges and dogs, and the one which conveyed them returns.
3	PART 1	53	Of Conci and his Northern Kingdom	The men dwelling in this wild country are very expert hunters, capturing many precious little animals, such as sables, ermines, and black foxes, whose skins yield a large profit.
3	PART 1	53	Of Conci and his Northern Kingdom	They have engines so well contrived that no animal can escape.
3	PART 1	53	Of Conci and his Northern Kingdom	But owing to the extreme cold, all their habitations are under ground.
3	PART 1	53	Of Conci and his Northern Kingdom	Having nothing more to mention, we shall depart and treat of a place where there is perpetual twilight.
3	PART 1	54	The Region of Obscurity	You must know, that beyond this kingdom is a province called Obscurity, because there never appears either sun, moon, or star; but it is always dark, as with us during twilight.
3	PART 1	54	The Region of Obscurity	The people have no ruler, but live like brutes.
3	PART 1	54	The Region of Obscurity	The Tartars, however, make occasional in roads in the following manner:—They ride on mares that have just brought forth foals, which last are left at the border.
3	PART 1	54	The Region of Obscurity	They then traverse the country, plundering whatever they can find ; and when they wish to return, the mares, seeking to find their young, know the way better than the riders.
3	PART 1	54	The Region of Obscurity	The people are all hunters, and take.
3	PART 1	54	The Region of Obscurity	great numbers of sables, black foxes, and other animals with costly furs.
3	PART 1	54	The Region of Obscurity	Those on their frontier meet them at a fixed period, purchase these skins, and sell them elsewhere with an ample profit.
3	PART 1	54	The Region of Obscurity	These people are tall and well made, but pale and colourless.
3	PART 1	54	The Region of Obscurity	The territory borders on one side upon Great Russia, of which I shall now proceed to speak.
3	PART 1	55	Description of Russia and several adjacent Countries	Russia is a very great province towards the north, inhabited by Christians, who follow the Greek Church.
3	PART 1	55	Description of Russia and several adjacent Countries	They have languages of their own, and several kings.
3	PART 1	55	Description of Russia and several adjacent Countries	They are a very simple people, but extremely handsome, with a faircomplexion.
3	PART 1	55	Description of Russia and several adjacent Countries	The entrances and passes into it are very strong ; they own some small allegiance to the Tartar king of the West, named Toctai.
3	PART 1	55	Description of Russia and several adjacent Countries	The country yields few commodities, except an abundance of the furs already described, equal to any in the world.
3	PART 1	55	Description of Russia and several adjacent Countries	There are considerable silver mines.
3	PART 1	55	Description of Russia and several adjacent Countries	But now let us leave it, and describe the Greater Sea, with the provinces around.
3	PART 1	55	Description of Russia and several adjacent Countries	But first let me tell you of a province lying between north and north-west, and bordering on Russia, named Lac, inhabited by a mixture of Christians and Saracens, and subject to a king.
3	PART 1	55	Description of Russia and several adjacent Countries	The people carry on merchandise and manufactures, and have a vast variety also of valuable furs.
3	PART 1	55	Description of Russia and several adjacent Countries	t But now I must go back to Russia, and mention something that I had forgot.
3	PART 1	55	Description of Russia and several adjacent Countries	It is so very extensive as to reach the ocean, where are isles on which pilgrim-falcons and gerfalcons are found, and carried to various parts of the world.
