chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
1	PART 1	78	The Kingdom of Fu-gui	And there is a fruit or flower having the appearance of saffron, and though not really so, yet of equal value, being much employed in manufacture.	fruit flower appearance saffron though really yet equal value much employed manufacture
1	PART 1	78	The Kingdom of Fu-gui	They eat the flesh of the filthiest animals, and even that of aman, provided he has not died a natural death ; but if he has been killed, they account his flesh extremely delicate.	eat flesh filthiest animals even aman provided died natural death killed account flesh extremely delicate
1	PART 1	78	The Kingdom of Fu-gui	When they go to war they cut their hair very close, and paint their faces an azure colour like the iron of a lance.	go war cut hair close paint faces azure colour like iron lance
1	PART 1	78	The Kingdom of Fu-gui	They fight all on foot except their chief ; and are the most cruel race in the world, because they go about the whole day killing men, drinking their blood, and eating their fiesh.	fight foot except chief cruel race world go whole day killing men drinking blood eating fiesh
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	In the middle of these seven days you come to a city called Que-lin-fu,which is very large and beautiful, subject to the great khan.	middle seven days come city called quelinfuwhich large beautiful subject great khan
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	It has three bridges, the largest and most magnificent in the world; for each is a mile long and ten paces broad, and all supported by columnsof marble.	three bridges largest magnificent world mile long ten paces broad supported columnsof marble
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	The people live by merchandise and arts, and have abundance of silk and ginger.	people live merchandise arts abundance silk ginger
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	The ladies here are very beautiful.	ladies beautiful
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	They have another strange thing, hens that have no feathers, but skins like a cat.	another strange thing hens feathers skins like cat
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	t They lay eggs like those of our hens, and are very good eating.	lay eggs like hens good eating
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	And in the remainder of the seven days’ journey we discover many cities and castles, merchants and merchandise, and men of art.	remainder seven days’ journey discover many cities castles merchants merchandise men art
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	There are lions, great and fierce, doing much injury to the passengers, who on this account cannot travel without imminent danger.	lions great fierce much injury passengers account travel without imminent danger
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	At the end of the journey is found a city called Un-quem,} where there is made such a quantity of sugar, that the whole court of the khan is thence supplied, which is worth a vast treasure.	end journey found city called unquem made quantity sugar whole court khan thence supplied worth vast treasure
1	PART 1	79	Of the Cities of Que-lin-fu and Un-quem	Beyond it is the large city of Fu-gui, capital of this kingdom.	beyond large city fugui capital kingdom
1	PART 1	8	Rewards bestowed on his Soldiers	Now let us tell of the officers and barons of the great khan, and how he rewarded those who fought with him in the battle against Nayan.	let us tell officers barons great khan rewarded fought battle nayan
1	PART 1	8	Rewards bestowed on his Soldiers	To those who commanded 100 men, he gave the command of 1000, and to those of 1000 that of 10,000 ; and he bestowed, according to their rank, tablets of gold or of silver, on all of which was written,—By the might of the great God, and by the favour which he gave to our emperor : may that prince be blessed, and may all those who do not obey him die and be destroyed”.	commanded 100 men gave command 1000 1000 10000 bestowed according rank tablets gold silver written—by might great god favour gave emperor may prince blessed may obey die destroyed”
1	PART 1	8	Rewards bestowed on his Soldiers	Those who hold these documents enjoy certain privileges, with written instructions how they are to exercise their authority.	hold documents enjoy certain privileges written instructions exercise authority
1	PART 1	8	Rewards bestowed on his Soldiers	He who commands 100,000 men receives a golden one, weighing 300 saggi, under which is sculptured a lion on one side, and on the other the sun and moon.	commands 100000 men receives golden one weighing 300 saggi sculptured lion one side sun moon
1	PART 1	8	Rewards bestowed on his Soldiers	Those who bear these noble tablets have instructions, that whenever they ride they should bear above their head an umbrella of gold, and as often as they are seated, it should be upon silver.	bear noble tablets instructions whenever ride bear head umbrella gold often seated upon silver
