chapterNo,chapterTitle,sectionNo,sectionTitle,sentence
1,PART 1,75,Farther Particulars of that City,"The palace already mentioned had a wall with a passage dividing the exterior court from an inner one, which formed a kind of cloister, supporting a portico that surrounded it, and led to various royal apartments."
1,PART 1,75,Farther Particulars of that City,"Hence you entered a covered passage or corridor, six paces wide, and so long as to reach to the margin of the lake."
1,PART 1,75,Farther Particulars of that City,"On each side were corresponding entrances to ten courts, also resembling cloisters with porticos, and each having fifty private rooms, with gardens attached,-the residence of a thousand young females, whom the king maintained in his service."
1,PART 1,75,Farther Particulars of that City,"In the company either of his queen or of a party of those ladies he used to seek amusement on the lake, visiting the idol-temples on its banks."
1,PART 1,75,Farther Particulars of that City,"The other two portions of this seraglio were laid out in groves, pieces of water, beautiful orchards, and enclosures for animals suited for the chase, as antelopes, deer, stags, hares, and rabbits."
1,PART 1,75,Farther Particulars of that City,"Here, too, the king amused himself,-his damsels accompanying him in carriages or on horseback."
1,PART 1,75,Farther Particulars of that City,"No man was allowed to be of the party, but the females were skilled in the art of coursing and pursuing the animals."
1,PART 1,75,Farther Particulars of that City,"When fatigued they retired into the groves on the margin of the lake, and, quitting their dresses, rushed into the water, when they swam sportively in different directions, -the king remaining a spectator of the exhibition."
1,PART 1,75,Farther Particulars of that City,"Sometimes he had his repast provided beneath the dense foliage of one of these groves, and was there waited upon by the damsels."
,,,,"Thus he spent his time in this enervating society, profoundly ignorant of mar-tial affairs ; "
,,,,"hence the grand khan, as already mentioned, was enabled to deprive him of his splendid possessions, and drive him with ignominy from his throne."
1,PART 1,75,Farther Particulars of that City,"All these particulars were related to me by a rich merchant of Kin-sai, who was then very old; "
,,,,"and, having been a confidential servant of King Facfur, was acquainted with every circumstance of his life."
1,PART 1,75,Farther Particulars of that City,"He knew the palace in its former splendour, and desired me to come and take a view of it."
1,PART 1,75,Farther Particulars of that City,"Being then the residence of the khan's viceroy, the colonnades were preserved entire, but the chambers had been allowed to go to ruin,-only their foundations remaining visible."
1,PART 1,75,Farther Particulars of that City,"The walls, too, including the parks and gardens, had been left to decay, and no longer contained any trees or animals."
1,PART 1,76,Revenues of the Great Khan from Kin-sai and Manji,"I will now tell you of the large revenue which the khan draws from this city, and the territory under its jurisdiction, which is the ninth part of the province of Manji."
1,PART 1,76,Revenues of the Great Khan from Kin-sai and Manji,"The salt of that country yields to him in the year eighty tomans of gold, and each toman is 70,000 saiks, which amount to 5,600,000, and each saik is worth more than a gold florin ; "
,,,,and is not this most great and wonderful!
1,PART 1,76,Revenues of the Great Khan from Kin-sai and Manji,"In that country, too, there grows more sugar than in the whole world besides, and it yields a very large revenue."
1,PART 1,76,Revenues of the Great Khan from Kin-sai and Manji,"I will not state it particularly, but remark that, taking all spices together, they pay 3 1/3 per cent , which is levied too on all other merchandise."
1,PART 1,76,Revenues of the Great Khan from Kin-sai and Manji,"Large taxes are also derived from wine, rice, coal, and from the twelve arts, which, as already mentioned, have each twelve thousand stations."
1,PART 1,76,Revenues of the Great Khan from Kin-sai and Manji,On every thing a duty is imposed ; and on silk especially and other articles is paid ten per cent.
1,PART 1,76,Revenues of the Great Khan from Kin-sai and Manji,"But I, Marco Polo, tell you, because I have often heard the account of it, that the revenue on all these commodities amounts every year to 210 tomans, or 14,700,000 saiks, and that is the most enormous amount of money that ever was heard of, and yet is paid by only the ninth part of the province of Manji."
1,PART 1,76,Revenues of the Great Khan from Kin-sai and Manji,"Now let us depart from this city of Kin-sai, and go to another called Tam-pin-gui."
1,PART 1,77,Tam-pin-gui and other Cities,"When a man departs from Kin-sai, and goes a day to the south-east, he finds always most pleasant houses and gardens, and all the means of living in great abundance."
1,PART 1,77,Tam-pin-gui and other Cities,"At the end of the day he discovers the city already named,which is very large and beautiful, and is dependent on Kin-sai."
1,PART 1,77,Tam-pin-gui and other Cities,"The people are subject to the khan, use paper money, are idolaters, and burn the bodies of their dead in the manner already described."
1,PART 1,77,Tam-pin-gui and other Cities,"They live by merchandise and arts, and have an ample supply of provisions."
1,PART 1,77,Tam-pin-gui and other Cities,"And when a man goes three days to the south-east, seeing very large cities and castles, and much trade, he comes to the city of Un-gui,under the government of Kin-sai, and otherwise like the former."
1,PART 1,77,Tam-pin-gui and other Cities,"When he departs from Un-gui and goes two days south-east, he every where perceives towns and castles, so that he seems to be going through a city."
1,PART 1,77,Tam-pin-gui and other Cities,Every thing is in abundance ; 
,,,,"and here are the largest and longest canes in all the country, for know that some are four palms in circuit and fifteen paces long."
1,PART 1,77,Tam-pin-gui and other Cities,"t At the end of the two days he comes to Chen-gui,which is large and beautiful."
1,PART 1,77,Tam-pin-gui and other Cities,"The people, who are idolaters, are under the great khan and the jurisdiction of Kin-sai, and have abundance of silk and provisions."
1,PART 1,77,Tam-pin-gui and other Cities,"In going four days south-east he finds citiesand castles, and all things in the utmost plenty."
1,PART 1,77,Tam-pin-gui and other Cities,"There are birds and beasts for the chase, with lions very large and fierce."
1,PART 1,77,Tam-pin-gui and other Cities,"Throughout all the province of Manji there are neither sheep nor lambs, but oxen, goats, and hogs in great variety."
1,PART 1,77,Tam-pin-gui and other Cities,"At the end of the four days he finds Cian-cian, a town situated on a mountain, which divides the river into two parts, each flowing in a different direction."
1,PART 1,77,Tam-pin-gui and other Cities,The people are like the former ; 
,,,,"and, at the end of three days more we reach the city of Can-giu, large and beautiful ; "
,,,,and this is the last under the jurisdiction of Kin-sai; 
,,,,"for now commences another kingdom, which is one of the nine parts of Manji, and is called Fu-gui."
1,PART 1,78,The Kingdom of Fu-gui,When a man goes from the last-mentioned city of Kinsai he enters the kingdom of Fu-gui ;
